,CVEGEO,CARR-KM,LINCARR,RED-KM,LINRED,AREAKM ,DENSCARR,DENSRED,Num_thefts,_merge
2089,30008,28.11470542,35,10.965098900000005,78,70.88,0.39665216450338603,0.15469947658013553,0.0,left_only
2090,30009,151.52081844999998,108,100.11302124,295,648.26,0.23373464111621878,0.15443343911393576,0.0,left_only
2091,30010,60.41302158,93,137.71504973999998,283,328.48,0.18391689472722844,0.4192494207866536,0.0,left_only
2092,30011,174.66824454000002,310,51.72107390999998,598,826.93,0.2112249459325457,0.06254589132090985,0.0,left_only
2093,30012,25.20472697,34,43.373800409999994,91,135.07,0.18660492315095878,0.3211209033093951,0.0,left_only
2094,30013,36.584277990000004,69,39.46106561999999,308,135.95,0.2691009782272895,0.29026160809121,0.0,left_only
2095,30014,51.8595601,134,80.58781925,469,151.44,0.34244294836238776,0.5321435502509244,7.0,both
2096,30015,61.746324439999995,87,113.08010461,338,430.55,0.1434126685402392,0.26264105123679016,1.0,both
2097,30016,80.61453639999999,147,15.74549617,294,131.25,0.6142059916190475,0.1199656851047619,0.0,left_only
2098,30017,39.58400313,63,13.085726970000003,105,67.69,0.5847836184074457,0.19331846609543513,0.0,left_only
2099,30018,5.46398664,3,9.874824290000001,29,20.69,0.2640882861285645,0.4772752194296762,0.0,left_only
2100,30019,10.93400956,10,15.00262796,39,29.84,0.36642123190348524,0.5027690335120644,0.0,left_only
2101,30020,25.24477421,24,19.36500532,78,62.19,0.4059297991638527,0.31138455250040203,0.0,left_only
2102,30021,29.74503283,31,45.16115053,221,122.84,0.24214451994464342,0.36764205901986324,0.0,left_only
2103,30022,14.44453612,16,20.48787122,92,65.37,0.2209658271378308,0.31341397001682725,2.0,both
2104,30023,161.76012938999997,139,118.86276133000004,314,521.92,0.3099328046252299,0.22774134221719813,0.0,left_only
2105,30024,62.292598729999995,55,44.03762858,100,277.8,0.2242354165946724,0.15852278106551476,0.0,left_only
2106,30025,42.93751305,47,41.78340026,127,173.02,0.24816502745347357,0.24149462640157207,0.0,left_only
2107,30026,20.1425958,129,8.806205020000002,235,19.8,1.017302818181818,0.4447578292929294,0.0,left_only
2108,30027,30.69843528,35,52.52130163999999,126,232.62,0.13196816817126644,0.2257815391625827,0.0,left_only
2109,30028,21.770948179999998,54,71.37619933,732,38.08,0.5717160761554622,1.8743749824054625,0.0,left_only
2110,30029,36.112758240000005,51,22.9979401,116,134.08,0.2693373973747017,0.17152401625894986,0.0,left_only
2111,30030,16.435057410000002,22,14.291162499999999,203,20.9,0.7863663832535887,0.6837876794258373,2.0,both
2112,30031,73.97334341,35,79.53777666999999,128,249.66,0.29629633665785465,0.31858438143875667,0.0,left_only
2113,30032,70.50330218,118,86.28805665000002,350,659.12,0.10696580619614032,0.1309140318151475,0.0,left_only
2114,30033,79.67564510999999,74,57.94628336000002,160,272.35,0.29254872447218644,0.21276402922709753,8.0,both
2115,30034,17.156424190000003,67,26.243547040000003,254,91.01,0.18851141841555874,0.2883589390176904,0.0,left_only
2116,30035,14.76336544,42,13.99102077,95,81.25,0.18170295926153845,0.1721971787076923,0.0,left_only
2117,30036,14.476360360000001,14,10.76063774,66,43.94,0.32945745015930816,0.2448938948566227,0.0,left_only
2118,30037,4.96314009,4,8.123590590000001,36,41.76,0.1188491400862069,0.19453042600574716,0.0,left_only
2119,30038,82.69641078000001,132,48.49940774999998,426,202.32,0.40874066221826816,0.23971632932977452,0.0,left_only
2120,30039,90.75698104,184,210.39272291,2523,311.93,0.2909530376687077,0.6744869775590677,1.0,both
2121,30040,69.80298609,101,34.290323789999995,257,277.66,0.25139734239717637,0.12349752859612473,3.0,both
2122,30041,5.49111659,8,3.6459807,38,9.44,0.5816860794491525,0.3862267690677966,1.0,both
2123,30042,10.790710919999999,23,27.22543621,62,130.41,0.08274450517598343,0.20876801019860441,0.0,left_only
2124,30043,80.86576513,51,25.771118449999996,135,310.92,0.2600854404026759,0.08288665396243405,0.0,left_only
2125,30044,108.41897545,375,115.89941078000001,1428,159.85,0.6782544601188615,0.7250510527369409,0.0,left_only
2126,30045,172.89877646,268,111.44938662999999,707,519.13,0.33305487346136803,0.21468492791786256,31.0,both
2127,30046,20.9191596,17,23.171527320000003,101,76.6,0.27309607832898175,0.3025003566579635,0.0,left_only
2128,30047,53.32798986,89,95.98960688000001,312,158.11,0.3372841051166909,0.6071064883941559,0.0,left_only
2129,30048,109.78655844,330,53.85400711999999,946,276.83,0.39658475757685224,0.1945381899360618,15.0,both
2130,30049,176.29003415,165,81.08614277000001,268,537.33,0.3280852253736065,0.15090566834161503,0.0,left_only
2131,30050,19.42558542,34,15.492152570000002,105,80.26,0.2420332098180912,0.19302457724894095,0.0,left_only
2132,30051,16.15677728,26,72.71038682,161,234.04,0.06903425602461118,0.31067504195863954,0.0,left_only
2133,30052,18.52336661,30,29.438488399999997,128,34.71,0.5336608069720542,0.8481270066263323,16.0,both
2134,30053,73.17666815,105,74.80918159000001,323,150.32,0.486805935005322,0.49766618939595536,0.0,left_only
2135,30054,52.05669382999999,55,74.31255392999999,154,290.46,0.17922155832128348,0.255844363871101,29.0,both
2136,30055,45.57260781,69,12.34835052,125,152.0,0.2998197882236842,0.08123914815789474,0.0,left_only
2137,30056,2.53485663,4,50.759253449999996,91,92.64,0.02736244203367876,0.5479194025259067,0.0,left_only
2138,30057,17.5313698,10,48.57626975000001,66,133.73,0.13109526508636807,0.36324138001944223,0.0,left_only
2139,30058,59.71557923,74,274.78500508,437,936.46,0.0637673571001431,0.2934295165623732,0.0,left_only
2140,30059,38.178029519999996,32,18.919859910000007,106,174.48,0.21881034800550206,0.10843569411966993,12.0,both
2141,30060,22.45971183,48,22.56554587,136,140.21,0.16018623372084728,0.16094105891163255,0.0,left_only
2142,30061,212.81444591000002,154,382.1790429,769,3508.88,0.06065024905667906,0.10891767256218508,0.0,left_only
2143,30062,21.369943619999997,40,6.295780500000001,62,44.32,0.4821738181407942,0.14205280911552348,0.0,left_only
2144,30063,26.09322302,60,67.79188133,162,390.49,0.06682174452610821,0.173607214858255,0.0,left_only
2145,30064,2.80916055,3,8.226216209999999,32,22.99,0.12219054153979993,0.35781714702044365,0.0,left_only
2146,30065,225.57853150000003,375,58.45104282999996,701,415.79,0.5425299586329638,0.14057827949205118,0.0,left_only
2147,30066,54.29050138,95,58.58568866,231,240.9,0.22536530253217102,0.24319505462847654,0.0,left_only
2148,30067,15.38006192,31,9.91340383,65,43.29,0.35527978563178564,0.22899985747285748,0.0,left_only
2149,30068,43.466620150000004,172,60.02738892,521,61.19,0.7103549624121589,0.9809999823500573,3.0,both
2150,30069,28.744371760000003,38,63.81201435999999,196,179.46,0.16017146862810655,0.35557792466287746,0.0,left_only
2151,30070,10.640022709999998,3,183.47127038,120,1065.14,0.009989318502732034,0.17225085001032725,0.0,left_only
2152,30071,73.39004914,98,105.79234389999999,291,202.91,0.3616876898132177,0.5213757030210437,0.0,left_only
2153,30072,65.70260049,32,84.02323505999999,105,522.27,0.12580198075707966,0.16088083761272903,0.0,left_only
2154,30073,78.83853441,133,178.18420916,479,709.95,0.11104800959222479,0.25098134961617014,53.0,both
2155,30074,14.81976696,38,5.792287519999998,70,18.72,0.791654217948718,0.30941706837606825,9.0,both
2156,30075,41.28000546,45,46.099399829999996,158,396.92,0.10400081996372064,0.1161427991282878,0.0,left_only
2157,30076,16.44885575,13,71.6146985,100,155.33,0.10589619358784523,0.4610487252945342,0.0,left_only
2158,30077,112.48463824,83,178.86161411000003,386,926.87,0.12135967097867015,0.1929737871654062,12.0,both
2159,30078,33.54810173,35,38.24008849999999,119,176.85,0.18969805897653377,0.2162289426067288,0.0,left_only
2160,30079,23.417603500000002,17,70.93975495000001,87,149.83,0.1562944904224788,0.4734682970700127,0.0,left_only
2161,30080,34.815526469999995,36,37.46226329,129,129.39,0.26907432158590305,0.28952981907411707,0.0,left_only
2162,30081,6.67283939,13,12.136382549999999,147,52.38,0.1273928864070256,0.23169878865979376,0.0,left_only
2163,30082,64.10108889,91,16.120334619999994,194,156.71,0.40904274704868865,0.10286730023610487,0.0,left_only
2164,30083,76.55802037,82,184.22413477,307,669.16,0.11440914037001614,0.27530655563691797,0.0,left_only
2165,30084,60.73369386,59,60.223002980000004,140,347.25,0.17489904639308856,0.173428374312455,0.0,left_only
2166,30085,84.00793639,197,56.16469317,535,137.37,0.6115449981073015,0.4088570515396375,45.0,both
2167,30086,25.8223596,52,82.0895824,211,208.09,0.12409226584650872,0.3944907607285309,0.0,left_only
2168,30087,60.18725332,120,195.01448735999998,2561,124.63,0.482927491936131,1.564747551632833,0.0,left_only
2169,30088,8.50758187,5,24.434699479999995,39,72.72,0.11699094980748075,0.33601071892189216,0.0,left_only
2170,30089,61.64454711,93,60.44294661,289,316.83,0.19456663545118832,0.19077406372502606,8.0,both
2171,30090,81.27030059,82,14.348903919999996,151,132.13,0.6150783364111103,0.10859686611670322,0.0,left_only
2172,30091,73.37473259,79,246.63990779,274,1413.02,0.05192759662991323,0.1745480656961685,2.0,both
2173,30092,29.04715377,26,65.34831302,192,179.03,0.16224740976372676,0.3650131990169246,0.0,left_only
2174,30093,58.78740449,90,5.226534039999999,147,56.28,1.0445523185856431,0.092866631840796,0.0,left_only
2175,30094,121.41312558999999,60,236.47021481,471,992.11,0.12237869348156957,0.23835080264285208,97.0,both
2176,30095,26.44321842,32,45.532737729999994,75,187.81,0.14079771268835525,0.24244043304403382,0.0,left_only
2177,30096,6.19830374,8,11.710009379999999,34,17.61,0.3519763622941511,0.6649636218057922,0.0,left_only
2178,30097,11.0937508,22,25.007294539999997,140,83.98,0.13209991426530127,0.2977767866158609,0.0,left_only
2179,30098,5.942934360000001,9,2.06052948,29,13.77,0.4315856470588236,0.14963903267973858,0.0,left_only
2180,30099,75.01597204,87,19.232775230000012,186,110.59,0.6783250930463874,0.1739106178678001,6.0,both
2181,30100,110.51922251,128,47.26719051,224,247.15,0.4471746814080518,0.19124900064738012,0.0,left_only
2182,30101,45.218359570000004,63,17.56759802,192,69.52,0.6504367026754891,0.2526984755466053,0.0,left_only
2183,30102,96.69745458,121,76.92133816,543,398.66,0.24255619971905884,0.19294972698540108,0.0,left_only
2184,30103,5.40270123,4,27.10979444,49,43.62,0.1238583500687758,0.621499184777625,0.0,left_only
2185,30104,32.21466408,46,20.95801041,108,296.46,0.1086644541590771,0.07069422657356811,0.0,left_only
2186,30105,205.19872837,234,95.94332749999998,868,397.34,0.5164310876579252,0.24146405471384705,1.0,both
2187,30106,8.92811435,17,13.00760239,63,29.47,0.3029560349507974,0.44138453987105536,0.0,left_only
2188,30107,0.46804880000000004,1,49.66744499000001,50,50.77,0.009219003348434115,0.9782833364191452,0.0,left_only
2189,30108,169.03854273,181,242.09690351000003,1152,2118.13,0.07980555618871361,0.11429747159522788,6.0,both
2190,30109,114.41532105,116,53.874556700000014,278,523.4,0.218600154852885,0.10293190045854034,0.0,left_only
2191,30110,26.408272529999998,23,28.908410810000007,54,66.51,0.3970571723049165,0.43464758397233505,0.0,left_only
2192,30111,70.80299413,91,38.92112264999999,192,249.59,0.2836772071397091,0.1559402325814335,0.0,left_only
2193,30112,70.10859478,79,17.698964529999998,192,108.41,0.6466985958859884,0.16325951969375518,0.0,left_only
2194,30113,14.52967063,17,12.842375449999999,52,18.59,0.7815852947821409,0.6908217025282409,1.0,both
2195,30114,72.47706668000001,101,49.80016783999999,176,355.57,0.2038334693028096,0.14005728222290967,0.0,left_only
2196,30115,36.88239898,73,11.69558816,229,64.45,0.5722637545384018,0.1814676207913111,5.0,both
2197,30116,33.96697829,44,10.701229070000002,114,78.02,0.43536244924378364,0.1371600752371187,9.0,both
2198,30117,69.04329178,115,160.57714331000003,376,213.81,0.3229189082830551,0.751027282680885,107.0,both
2199,30118,5.26202182,31,51.12162809,674,27.68,0.19010194436416186,1.846879627528902,0.0,left_only
2200,30119,19.13110019,4,5.899250399999997,42,49.84,0.38385032483948633,0.11836377207062594,0.0,left_only
2201,30120,1.3215531800000002,1,8.796844879999998,68,22.33,0.05918285624720109,0.39394737483206443,5.0,both
2202,30121,145.72375214,95,231.08292106999997,261,2391.58,0.060931999824383874,0.09662353802507129,1.0,both
2203,30122,30.72005628,19,11.544399829999998,57,311.65,0.09857229674314136,0.037042835969837956,0.0,left_only
2204,30123,184.98069368,264,519.44370918,980,3168.15,0.058387605915123965,0.1639580541262251,3.0,both
2205,30124,385.74493109,440,271.98997148,1027,1456.46,0.2648510299561952,0.18674729925984923,0.0,left_only
2206,30125,56.80603078,68,177.35182157,290,400.64,0.14178821580471246,0.4426712798771965,0.0,left_only
2207,30126,105.58794916000001,98,46.67152790999999,258,388.06,0.2720918135339896,0.12026884479204243,0.0,left_only
2208,30127,52.447375789999995,51,26.028235680000005,98,137.88,0.3803842166376559,0.18877455526544826,0.0,left_only
2209,30128,155.16581656,239,92.70539329,559,609.07,0.2547585935278375,0.15220810956047745,0.0,left_only
2210,30129,19.05724033,28,43.42075806,135,244.79,0.07785138416601985,0.17737962359573511,0.0,left_only
2211,30130,101.007511,69,267.57666566,403,1192.74,0.08468527172728339,0.22433779839696832,0.0,left_only
2212,30131,8.262447270000001,23,46.75362248999999,654,64.11,0.1288792274216191,0.7292719153018249,2.0,both
2213,30132,56.600950850000004,74,31.449011340000006,187,99.76,0.5673711993785084,0.3152467054931837,0.0,left_only
2214,30133,42.80199834,74,52.59436408999999,291,288.65,0.14828338243547548,0.18220808622899703,2.0,both
2215,30134,136.36683007,185,72.66842839000002,287,384.09,0.3550387411023458,0.18919635603634571,0.0,left_only
2216,30135,11.46897007,28,11.950580740000001,160,26.44,0.43377345196671707,0.4519886815431165,6.0,both
2217,30136,11.43869559,24,4.97132533,99,11.52,0.9929423255208334,0.43153865711805556,0.0,left_only
2218,30137,8.18772138,10,18.52667337,58,34.2,0.2394070578947368,0.541715595614035,0.0,left_only
2219,30138,0.8356785999999999,2,9.6055172,158,15.24,0.054834553805774275,0.6302832808398949,5.0,both
2220,30139,28.43847609,26,17.05999365,75,108.49,0.2621299298552862,0.15724945755369157,0.0,left_only
2221,30140,12.73099659,14,1.61791756,26,21.9,0.5813240452054795,0.07387751415525115,0.0,left_only
2222,30141,160.03169025000003,295,167.59752321,955,956.93,0.1672344792722561,0.1751408391522891,0.0,left_only
2223,30142,162.87493939,152,210.13917128,394,1261.67,0.1290947231764249,0.1665563667837073,10.0,both
2224,30143,88.5338497,141,116.93398727999998,442,617.83,0.14329807503682243,0.18926563501286758,0.0,left_only
2225,30144,69.39910634,100,140.53150884,307,662.47,0.10475811182393165,0.21213263821757963,26.0,both
2226,30145,13.56186451,21,30.40222158,160,96.27,0.14087321605900072,0.31580161607977564,29.0,both
2227,30146,17.20994764,18,1.5616705600000023,33,16.34,1.0532403696450428,0.09557347368421067,0.0,left_only
2228,30147,42.50651051,51,45.86268492999999,127,114.73,0.37049168055434495,0.3997444864464394,0.0,left_only
2229,30148,123.74497154,119,87.76066433999999,305,416.08,0.297406680301865,0.21092257339934625,0.0,left_only
2230,30149,63.72660444,44,92.59194286,255,479.78,0.13282463720872068,0.19298833394472467,0.0,left_only
2231,30150,26.95288739,25,24.0509478,78,399.96,0.06738895737073708,0.06013338283828383,0.0,left_only
2232,30151,38.84448979,37,120.22494482,137,1018.12,0.03815315462813813,0.11808524026637332,0.0,left_only
2233,30152,65.03921419,55,76.12011014999999,132,874.79,0.07434837411264418,0.087015295270865,0.0,left_only
2234,30153,25.04546097,48,19.05277736,107,156.17,0.16037306121534228,0.12200023922648397,0.0,left_only
2235,30154,30.539132679999998,40,44.8134096,136,333.58,0.09154965129803945,0.13434081659571917,0.0,left_only
2236,30155,93.41897963,110,292.31244538,580,1302.3,0.0717338398448898,0.2244586081394456,0.0,left_only
2237,30156,5.4061097799999995,8,23.650715490000003,33,91.89,0.05883240592012188,0.257380732288606,0.0,left_only
2238,30157,39.602126080000005,64,51.675671019999996,168,272.64,0.1452542769953052,0.18953811260269954,0.0,left_only
2239,30158,80.08421236999999,75,92.92818337000001,208,531.06,0.15080068611832936,0.17498622259255078,0.0,left_only
2240,30159,32.95811124,33,63.171807369999996,138,87.93,0.3748221453428864,0.7184329281246445,0.0,left_only
2241,30160,202.92756716,365,275.87323046,870,1277.09,0.15889840744191874,0.2160170625876015,0.0,left_only
2242,30161,103.33094537,75,134.41274878,277,1152.39,0.08966664529369396,0.1166382464096356,0.0,left_only
2243,30162,18.08992436,16,13.763294459999997,49,65.21,0.2774102800184021,0.21106110197822417,0.0,left_only
2244,30163,11.67329278,6,13.3500337,31,86.8,0.13448493986175117,0.15380223156682027,0.0,left_only
2245,30164,27.47255341,16,9.657910049999998,80,60.8,0.4518512074013158,0.15884720476973682,0.0,left_only
2246,30165,30.59079732,24,16.979308659999997,55,60.19,0.508237204186742,0.2820951762751287,0.0,left_only
2247,30166,32.70030724,29,17.9542288,69,95.52,0.3423398999162479,0.18796303182579566,0.0,left_only
2248,30167,27.988478,30,31.447885890000002,117,227.32,0.12312369347175788,0.13834192279605842,0.0,left_only
2249,30168,15.45934377,13,58.57284137,110,100.0,0.1545934377,0.5857284137,0.0,left_only
2250,30169,56.8247202,57,179.65576707,269,535.49,0.10611723879064035,0.3354978936488076,9.0,both
