CVEGEO,CARR-KM,LINCARR,RED-KM,LINRED,AREAKM ,DENSCARR,DENSRED,Num_thefts,_merge
30102,96.69745458,121,76.92133816,543,398.66,0.2425562,0.192949727,0,left_only
30103,5.40270123,4,27.10979444,49,43.62,0.12385835,0.621499185,0,left_only
30104,32.21466408,46,20.95801041,108,296.46,0.108664454,0.070694227,0,left_only
30105,205.1987284,234,95.9433275,868,397.34,0.516431088,0.241464055,1,both
30106,8.92811435,17,13.00760239,63,29.47,0.302956035,0.44138454,0,left_only
30107,0.4680488,1,49.66744499,50,50.77,0.009219003,0.978283336,0,left_only
30108,169.0385427,181,242.0969035,1152,2118.13,0.079805556,0.114297472,6,both
30109,114.4153211,116,53.8745567,278,523.4,0.218600155,0.1029319,0,left_only
30110,26.40827253,23,28.90841081,54,66.51,0.397057172,0.434647584,0,left_only
30111,70.80299413,91,38.92112265,192,249.59,0.283677207,0.155940233,0,left_only
30112,70.10859478,79,17.69896453,192,108.41,0.646698596,0.16325952,0,left_only
30113,14.52967063,17,12.84237545,52,18.59,0.781585295,0.690821703,1,both
30114,72.47706668,101,49.80016784,176,355.57,0.203833469,0.140057282,0,left_only
30115,36.88239898,73,11.69558816,229,64.45,0.572263755,0.181467621,5,both
30116,33.96697829,44,10.70122907,114,78.02,0.435362449,0.137160075,9,both
30117,69.04329178,115,160.5771433,376,213.81,0.322918908,0.751027283,107,both
30118,5.26202182,31,51.12162809,674,27.68,0.190101944,1.846879628,0,left_only
30119,19.13110019,4,5.8992504,42,49.84,0.383850325,0.118363772,0,left_only
30120,1.32155318,1,8.79684488,68,22.33,0.059182856,0.393947375,5,both
30121,145.7237521,95,231.0829211,261,2391.58,0.060932,0.096623538,1,both
30122,30.72005628,19,11.54439983,57,311.65,0.098572297,0.037042836,0,left_only
30123,184.9806937,264,519.4437092,980,3168.15,0.058387606,0.163958054,3,both
30124,385.7449311,440,271.9899715,1027,1456.46,0.26485103,0.186747299,0,left_only
30125,56.80603078,68,177.3518216,290,400.64,0.141788216,0.44267128,0,left_only
30126,105.5879492,98,46.67152791,258,388.06,0.272091814,0.120268845,0,left_only
30127,52.44737579,51,26.02823568,98,137.88,0.380384217,0.188774555,0,left_only
30128,155.1658166,239,92.70539329,559,609.07,0.254758594,0.15220811,0,left_only
30129,19.05724033,28,43.42075806,135,244.79,0.077851384,0.177379624,0,left_only
30130,101.007511,69,267.5766657,403,1192.74,0.084685272,0.224337798,0,left_only
30131,8.26244727,23,46.75362249,654,64.11,0.128879227,0.729271915,2,both
30132,56.60095085,74,31.44901134,187,99.76,0.567371199,0.315246705,0,left_only
30133,42.80199834,74,52.59436409,291,288.65,0.148283382,0.182208086,2,both
30134,136.3668301,185,72.66842839,287,384.09,0.355038741,0.189196356,0,left_only
30135,11.46897007,28,11.95058074,160,26.44,0.433773452,0.451988682,6,both
30136,11.43869559,24,4.97132533,99,11.52,0.992942326,0.431538657,0,left_only
30137,8.18772138,10,18.52667337,58,34.2,0.239407058,0.541715596,0,left_only
30138,0.8356786,2,9.6055172,158,15.24,0.054834554,0.630283281,5,both
30139,28.43847609,26,17.05999365,75,108.49,0.26212993,0.157249458,0,left_only
30140,12.73099659,14,1.61791756,26,21.9,0.581324045,0.073877514,0,left_only
30141,160.0316903,295,167.5975232,955,956.93,0.167234479,0.175140839,0,left_only
30142,162.8749394,152,210.1391713,394,1261.67,0.129094723,0.166556367,10,both
30143,88.5338497,141,116.9339873,442,617.83,0.143298075,0.189265635,0,left_only
30144,69.39910634,100,140.5315088,307,662.47,0.104758112,0.212132638,26,both
30145,13.56186451,21,30.40222158,160,96.27,0.140873216,0.315801616,29,both
30146,17.20994764,18,1.56167056,33,16.34,1.05324037,0.095573474,0,left_only
30147,42.50651051,51,45.86268493,127,114.73,0.370491681,0.399744486,0,left_only
30148,123.7449715,119,87.76066434,305,416.08,0.29740668,0.210922573,0,left_only
30149,63.72660444,44,92.59194286,255,479.78,0.132824637,0.192988334,0,left_only
30150,26.95288739,25,24.0509478,78,399.96,0.067388957,0.060133383,0,left_only
30151,38.84448979,37,120.2249448,137,1018.12,0.038153155,0.11808524,0,left_only
30152,65.03921419,55,76.12011015,132,874.79,0.074348374,0.087015295,0,left_only
30153,25.04546097,48,19.05277736,107,156.17,0.160373061,0.122000239,0,left_only
30154,30.53913268,40,44.8134096,136,333.58,0.091549651,0.134340817,0,left_only
30155,93.41897963,110,292.3124454,580,1302.3,0.07173384,0.224458608,0,left_only
30156,5.40610978,8,23.65071549,33,91.89,0.058832406,0.257380732,0,left_only
30157,39.60212608,64,51.67567102,168,272.64,0.145254277,0.189538113,0,left_only
30158,80.08421237,75,92.92818337,208,531.06,0.150800686,0.174986223,0,left_only
30159,32.95811124,33,63.17180737,138,87.93,0.374822145,0.718432928,0,left_only
30160,202.9275672,365,275.8732305,870,1277.09,0.158898407,0.216017063,0,left_only
30161,103.3309454,75,134.4127488,277,1152.39,0.089666645,0.116638246,0,left_only
30162,18.08992436,16,13.76329446,49,65.21,0.27741028,0.211061102,0,left_only
30163,11.67329278,6,13.3500337,31,86.8,0.13448494,0.153802232,0,left_only
30164,27.47255341,16,9.65791005,80,60.8,0.451851207,0.158847205,0,left_only
30165,30.59079732,24,16.97930866,55,60.19,0.508237204,0.282095176,0,left_only
30166,32.70030724,29,17.9542288,69,95.52,0.3423399,0.187963032,0,left_only
30167,27.988478,30,31.44788589,117,227.32,0.123123693,0.138341923,0,left_only
30168,15.45934377,13,58.57284137,110,100,0.154593438,0.585728414,0,left_only
30169,56.8247202,57,179.6557671,269,535.49,0.106117239,0.335497894,9,both
30170,51.09930585,37,24.70440729,74,195.25,0.261712194,0.126527054,0,left_only
30171,7.96319984,7,19.53772807,53,42.67,0.186622916,0.45787973,0,left_only
30172,44.39552057,29,101.6208656,142,449.03,0.098869832,0.226311974,22,both
30173,96.64806835,160,159.3114225,429,522.51,0.18496884,0.304896409,0,left_only
30174,284.857868,284,288.6062858,744,1517.86,0.187670713,0.190140254,120,both
30175,212.6094501,438,85.98309548,770,718.4,0.295948566,0.119686937,44,both
30176,25.76470715,30,12.40740937,79,102.72,0.250824641,0.120788643,0,left_only
30177,44.07665422,71,26.42168106,109,133.46,0.330261159,0.197974532,0,left_only
30178,27.39348132,17,85.16425809,141,578.54,0.04734933,0.147205479,0,left_only
30179,9.64121787,9,2.79467358,29,65.31,0.147622384,0.042790898,0,left_only
30180,16.54539707,11,42.26637923,54,225.75,0.073290795,0.187226486,0,left_only
30181,141.2288478,151,175.5831485,402,917.9,0.153860821,0.191287884,2,both
30182,23.54803581,36,8.48270475,105,36.7,0.641635853,0.231136369,0,left_only
30183,49.2648931,86,27.33450696,248,167.97,0.293295786,0.162734458,0,left_only
30184,16.87706632,12,18.85562118,38,56.4,0.299238765,0.334319524,0,left_only
30185,5.75927837,7,3.78231969,42,11.21,0.513762566,0.33740586,0,left_only
30186,12.66677076,26,14.23951009,105,18.78,0.674481936,0.758227374,0,left_only
30187,18.32903266,12,3.38284801,30,50.24,0.364829472,0.067333758,0,left_only
30188,57.98162255,40,24.56434503,96,97.92,0.592132583,0.250861367,1,both
30189,239.9015844,666,134.5918,1316,964.3,0.248783143,0.139574614,3,both
30190,6.85917086,7,8.85370735,47,56.12,0.122223287,0.157763852,3,both
30191,65.86431787,120,28.46460215,379,124.18,0.530393927,0.229220504,1,both
30192,96.00616533,92,9.68657787,193,338.61,0.283530213,0.028606887,0,left_only
30193,178.5893749,524,226.4357384,3380,247.17,0.722536614,0.916113357,4,both
30194,29.58946061,39,9.76239627,89,51.45,0.575110993,0.189745311,0,left_only
30195,10.11166232,13,7.44678003,42,37.35,0.270727237,0.199378314,0,left_only
30196,63.34891137,134,60.01227441,263,87.89,0.720774962,0.682811178,0,left_only
30197,39.39614688,56,39.96405189,127,112.47,0.350281381,0.355330772,0,left_only
30198,38.52691696,14,31.27830278,55,263.75,0.146073619,0.118590721,0,left_only
30199,7.51747192,9,1.93244445,35,21.7,0.346427277,0.08905274,0,left_only
30200,65.45222366,55,24.4192047,88,178.05,0.367605862,0.137148019,0,left_only
30201,97.75468624,97,145.3212626,275,282.59,0.345924082,0.514247718,0,left_only
30202,41.06361087,38,36.411818,95,242.12,0.169600243,0.150387486,0,left_only
30203,13.64853587,24,32.28097028,114,68.94,0.197977022,0.468247321,0,left_only
30204,102.4024055,122,69.41440467,588,372.37,0.27500176,0.186412452,0,left_only
30205,44.52830656,46,46.63634465,168,391.15,0.113839465,0.119228799,0,left_only
30206,15.15746139,32,20.47731518,358,28.28,0.535978126,0.724091767,0,left_only
30207,81.9159512,144,153.8361558,486,547.66,0.149574464,0.280897191,21,both
30208,49.34405243,82,66.90482061,226,244.16,0.2020972,0.274020399,0,left_only
30209,48.18178639,42,15.58203579,90,295.02,0.163317017,0.052816879,0,left_only
30210,71.74107099,38,150.4180252,236,1906.33,0.037633081,0.078904505,0,left_only
30211,70.45249933,99,56.08481299,267,291.86,0.241391418,0.192163411,0,left_only
30212,45.54436921,53,74.24683576,185,399.12,0.114111969,0.186026347,0,left_only
31001,60.02963084,52,3.3001763,86,292.69,0.205096282,0.01127533,0,left_only
31002,78.11217559,158,10.03800066,245,137.25,0.569123319,0.073136617,0,left_only
31003,50.61480885,69,10.3144786,183,76.46,0.66197762,0.134900322,0,left_only
31004,46.42451335,57,8.16363497,102,108.47,0.427994038,0.075261685,0,left_only
31005,10.48203868,8,2.93813408,32,71.71,0.146172621,0.040972446,0,left_only
31006,75.8200912,59,6.83658769,123,654.34,0.115872622,0.010448066,0,left_only
31007,24.95238423,15,5.3790959,59,101.47,0.24590898,0.053011687,0,left_only
31008,42.9984732,26,3.19146371,52,290.75,0.147888128,0.010976659,0,left_only
31009,31.11075747,45,9.65031923,111,128.81,0.241524396,0.074919022,0,left_only
31010,60.45858016,21,2.64924903,53,356.26,0.169703532,0.00743628,0,left_only
31011,27.95430458,7,8.83217282,111,602.87,0.046368711,0.014650211,0,left_only
31012,42.00391384,14,6.06790468,74,542.54,0.077420861,0.011184253,0,left_only
31013,37.71743162,76,10.93366454,167,63.34,0.595475712,0.172618638,0,left_only
31014,22.24704988,32,0.6804516,37,135.9,0.163701618,0.005007002,0,left_only
31015,16.64388297,21,3.75114452,49,93.48,0.178047529,0.040127776,0,left_only
31016,9.98238502,7,5.39335768,30,114.65,0.087068339,0.047041934,0,left_only
31017,49.15919154,32,23.71652325,64,443.49,0.110846223,0.053477019,0,left_only
31018,21.21588226,15,2.03024337,30,169.41,0.125233943,0.0119842,0,left_only
31019,268.5348603,198,40.2540971,369,1398.46,0.192021839,0.02878459,0,left_only
31020,13.31475266,21,3.53561067,44,44.27,0.300762427,0.079864709,0,left_only
31021,32.10694412,27,17.54561678,63,469.96,0.068318461,0.037334277,0,left_only
31022,50.72421108,55,6.63116984,92,473.8,0.107058276,0.013995715,0,left_only
31023,31.09398662,80,10.74651906,143,292.86,0.106173553,0.036695073,0,left_only
31024,8.46596619,16,2.64478087,43,83.84,0.10097765,0.031545573,0,left_only
31025,38.40972457,63,3.94441386,97,79.91,0.480662302,0.049360704,0,left_only
31026,44.68679123,43,7.2010469,81,174.11,0.256658384,0.04135918,0,left_only
31027,34.9249802,23,8.91189251,92,207.53,0.168288827,0.042942671,0,left_only
31028,29.27765205,9,4.30958655,52,432.25,0.067733145,0.009970125,0,left_only
31029,58.93387614,23,5.19960421,85,506.47,0.116362028,0.010266362,0,left_only
31030,29.98503914,17,4.13958279,51,309.56,0.096863416,0.013372473,0,left_only
31031,7.95791691,7,18.24233494,42,133.41,0.059650078,0.136738887,0,left_only
31032,87.51306504,35,19.47510967,144,735.28,0.119020054,0.026486658,0,left_only
31033,72.31114413,63,14.93423147,123,586.31,0.123332613,0.025471562,0,left_only
31034,21.81979919,19,5.90274094,67,94.91,0.229899897,0.062193035,0,left_only
31035,43.17729475,69,11.59491751,143,120.65,0.357872315,0.096103751,0,left_only
31036,14.80513597,11,18.78083323,56,199.81,0.074096071,0.09399346,0,left_only
31037,26.51341423,9,3.9227286,55,197.57,0.134197572,0.01985488,0,left_only
31038,61.19950439,35,36.39116482,240,839.65,0.072886922,0.043340874,0,left_only
31039,9.58358419,11,4.00896661,37,136.76,0.07007593,0.029313883,0,left_only
31040,77.93102046,59,17.5795183,203,458.75,0.169876884,0.038320476,0,left_only
31041,48.4858149,162,25.00647161,304,102.24,0.474235279,0.24458599,0,left_only
31042,58.07179936,61,5.72772856,108,199.68,0.290824316,0.028684538,0,left_only
31043,31.69466853,37,16.85117322,58,137.35,0.230758417,0.122687828,0,left_only
31044,45.70422587,16,6.59890902,55,355.84,0.128440383,0.018544596,0,left_only
31045,41.59343724,38,7.63984123,92,157.74,0.263683512,0.048433126,0,left_only
31046,19.82991017,32,4.27506691,73,100.41,0.197489395,0.042576107,0,left_only
31047,29.93480264,32,6.88084659,76,126.78,0.236116127,0.054273912,0,left_only
31048,136.9227149,122,15.7156539,168,910.84,0.15032576,0.017254023,0,left_only
31049,6.55260867,4,1.50042847,22,93.62,0.069991547,0.016026794,0,left_only
31050,248.1319112,401,538.8709891,3979,883.44,0.280870134,0.609968973,3,both
31051,14.67330308,20,3.99964836,49,47.22,0.310743394,0.084702422,0,left_only
31052,96.42428029,113,37.31518902,376,320.6,0.300761947,0.116391731,0,left_only
31053,101.1763693,98,5.72723247,146,397.34,0.254634241,0.014413934,0,left_only
31054,24.42177424,25,5.10180455,64,71.64,0.340895788,0.071214469,0,left_only
31055,45.330856,42,2.78273743,71,259.39,0.174759459,0.010728006,0,left_only
31056,173.5452182,159,23.58824128,290,862.95,0.201106922,0.027334424,0,left_only
31057,106.2211255,82,6.90274124,126,665.27,0.159666189,0.010375849,0,left_only
31058,138.2929611,86,52.10868843,238,1055.04,0.131078406,0.049390249,0,left_only
31059,116.9011963,254,62.57415914,739,663.8,0.176109063,0.094266585,2,both
31060,12.36748901,5,2.2388863,26,103.46,0.119538846,0.021640115,0,left_only
31061,42.04130571,20,3.94430985,67,337.56,0.12454469,0.011684767,0,left_only
31062,35.53294734,36,3.48793115,68,198.78,0.178755143,0.017546691,0,left_only
31063,30.78274046,37,3.54663817,69,160.64,0.191625625,0.022078176,0,left_only
31064,6.24264877,4,3.04282147,20,26.16,0.238633363,0.116315805,0,left_only
31065,23.85787108,9,2.65846709,30,452.14,0.052766557,0.005879743,0,left_only
31066,86.73178727,44,6.36816272,98,513.82,0.168797998,0.012393762,0,left_only
31067,38.89580114,51,5.03979649,91,178.12,0.218368522,0.028294389,0,left_only
31068,26.56683165,8,2.92867569,31,134.27,0.197861262,0.02181184,0,left_only
31069,69.03288968,29,5.1512389,75,545.94,0.126447759,0.00943554,0,left_only
31070,69.32250992,51,2.39148075,76,307.22,0.225644522,0.007784261,0,left_only
31071,49.07617449,20,2.68907835,45,221.56,0.221502864,0.012137021,0,left_only
31072,23.1565719,31,3.95143317,57,87.91,0.263412261,0.04494862,0,left_only
31073,21.47468485,7,2.47021538,28,241.41,0.088955241,0.010232448,0,left_only
31074,47.21517149,79,6.13569971,104,102.49,0.460680764,0.059866326,0,left_only
31075,29.78105481,20,4.37127531,53,224.61,0.132590066,0.019461624,0,left_only
31076,106.4734563,117,18.96810542,205,367.53,0.289700042,0.051609679,0,left_only
31077,14.98109489,9,3.30347266,47,199.62,0.075048066,0.016548806,0,left_only
31078,18.03249165,11,5.4580231,61,79.79,0.225999394,0.068404851,0,left_only
31079,271.4910336,164,64.07295097,375,2768.42,0.098067141,0.023144231,0,left_only
31080,34.34237688,22,5.18675068,68,281.01,0.122210515,0.018457531,0,left_only
31081,56.26718931,25,11.24520854,60,273.13,0.206008821,0.041171635,0,left_only
31082,13.48682291,13,5.08174801,49,57.95,0.232732061,0.087691942,0,left_only
31083,11.02504346,16,11.19318654,93,65.17,0.169173599,0.171753668,0,left_only
31084,59.38911945,42,7.09470084,102,337.57,0.175931272,0.021016977,0,left_only
31085,107.0722838,79,11.89855284,147,706.56,0.151540257,0.016840117,0,left_only
31086,13.81183184,8,2.89649291,36,108.7,0.12706377,0.026646669,0,left_only
31087,10.12336027,19,4.39909842,53,336.86,0.030052129,0.01305913,0,left_only
31088,10.36995187,5,3.43330075,32,77.86,0.133187155,0.044095823,0,left_only
31089,75.42847557,91,16.969304,212,339.92,0.221900669,0.049921464,0,left_only
31090,26.39646383,28,4.03244457,65,134.57,0.196154149,0.029965405,0,left_only
31091,128.123921,102,10.33241819,206,470.52,0.272302816,0.021959573,0,left_only
31092,58.7535855,39,1.7477624,54,502.37,0.116952815,0.003479034,0,left_only
31093,43.02429608,76,14.30384465,183,172.27,0.249749208,0.083031547,0,left_only
31094,42.86078443,28,9.59486374,82,230.21,0.186181245,0.041678744,0,left_only
31095,28.04939769,38,7.42924802,81,70.89,0.395674957,0.104799662,0,left_only
31096,442.840338,374,77.24715568,709,3884.84,0.113991912,0.019884257,0,left_only
31097,45.5321954,21,5.88419427,69,413.23,0.110186084,0.014239514,0,left_only
31098,139.6101469,58,40.03016047,176,765.59,0.182356283,0.052286681,0,left_only
31099,43.84336993,23,8.43093044,50,187.67,0.233619491,0.044924231,0,left_only
31100,13.04926484,16,2.17608093,32,130.81,0.099757395,0.016635433,0,left_only
31101,140.3366585,203,39.73665076,430,349.09,0.4020071,0.113829244,0,left_only
31102,279.2457011,273,59.52058732,611,1078.24,0.258982881,0.055201613,0,left_only
31103,33.18561793,24,7.3563759,78,110.77,0.299590304,0.066411266,0,left_only
31104,222.3812123,124,25.13214334,176,1474.23,0.15084567,0.017047641,0,left_only
31105,15.06466536,22,5.42505346,63,49.5,0.304336674,0.10959704,0,left_only
31106,27.61534761,25,3.21097057,54,131.77,0.209572343,0.024367994,0,left_only
32001,41.65216266,99,11.58607613,126,292.84,0.142235223,0.039564527,0,left_only
32002,42.68106828,27,43.26978054,100,202.49,0.210781116,0.213688481,0,left_only
32003,41.13116356,47,65.96678963,176,281.23,0.146254537,0.234565266,0,left_only
32004,30.62690534,21,35.5053073,105,328.82,0.093141857,0.107977943,0,left_only
32005,79.67575119,126,42.36625848,382,387.44,0.205646684,0.109349211,0,left_only
32006,48.79537043,29,13.67763264,116,449.47,0.108562018,0.03043058,0,left_only
32007,184.230416,159,131.9043766,308,2418.24,0.076183677,0.05454561,0,left_only
32008,45.5852577,40,31.11601558,185,324.38,0.14053042,0.095924581,0,left_only
32009,74.65341662,117,30.04991679,218,900.9,0.082865375,0.033355441,0,left_only
32010,662.7607112,800,344.5165789,2128,5092.47,0.130145236,0.067652157,0,left_only
32011,26.82210013,24,11.46606967,78,307.11,0.087337111,0.037335384,0,left_only
32012,66.2007417,97,32.50135131,179,794.78,0.083294423,0.040893519,0,left_only
